2.4838365,0.4498794,-1.8086478,4.7646982
2.9679712,0.3384947,-1.7931748,5.2842653
3.4535829,0.2267081,-1.7967081,5.7560033
3.9408932,0.1187778,-1.782188,6.1908579
4.4292735,0.0138288,-1.7837048,6.5961305
4.9170089,-0.0896478,-1.7741754,6.8616
5.4042569,-0.1908108,-1.7812535,5.9792423
5.891946,-0.2902028,-1.7483337,5.2009705
6.3818661,-0.3702195,-1.7336948,4.3164321
6.873795,-0.4622532,-1.7543311,3.2747548
7.3542911,-0.4196565,-1.1125215,3.2706863
7.7696127,-0.1438527,-0.9094951,3.2666126
8.1274262,0.1994369,-0.7159419,3.9902157
8.4299318,0.5958408,-0.590131,4.5999796
8.6900148,1.0204011,-0.52807,5.1126333
8.9204437,1.4614271,-0.3984187,5.1062813
9.0742383,1.934038,-0.2588618,5.0999215
9.1898937,2.4179484,-0.2130959,5.587672
9.288375,2.9068389,-0.1908123,6.0350626
9.3840322,3.3966464,-0.1946338,6.450499
9.4796399,3.88607,-0.190727,6.8398086
9.5734586,4.3755004,-0.1884869,7.2072287
9.6665612,4.8642992,-0.1881598,6.9361156
9.7595548,5.3522763,-0.1890706,6.0313525
9.8541803,5.8384395,-0.193229,4.9991678
9.9416025,6.3296182,-0.1405972,4.2164127
9.9578444,6.8289718,0.108815,3.9424165
9.8227653,7.3061774,0.4447605,3.8748955
9.5633867,7.7334828,0.6169772,3.8676751
9.2353139,8.1060146,0.8504412,2.7489254
8.8159595,8.3627391,1.276054,2.7455101
8.3294605,8.3539988,1.8038032,2.7420906
7.9189367,8.0968669,2.3863398,3.3482237
7.6168831,7.6981149,2.5755959,4.0420641
7.3706417,7.2656593,2.6515371,4.6449151
7.1343484,6.8253032,2.6451391,5.1767899
6.8961839,6.3828543,2.6517974,5.6577439
6.660805,5.9412417,2.6493886,5.3838355
6.4220397,5.5047573,2.6289388,4.2664959
6.1672472,5.0715398,2.5885551,2.7293586
5.8605588,4.6859636,2.1670703,2.7259677
5.4412742,4.4511468,2.0173467,2.7225725
4.9779318,4.267693,1.8930937,3.5597157
4.4955629,4.1234942,1.8369302,4.2329255
4.0086787,3.9971442,1.8171273,4.8115155
3.5242823,3.8748618,1.8231701,5.3264131
3.0444383,3.7450588,1.8502847,5.7946248
2.5683344,3.5977165,1.8921023,5.2748742
2.0977058,3.4369564,1.8903883,4.2753607
1.6297716,3.2603128,2.0342874,3.6388207
1.2111955,2.9863433,2.2719737,3.0418121
0.9122982,2.5909322,2.7506747,2.2792062
0.7664057,2.1423139,2.9670558,2.2708612
0.767696,1.6377323,-2.6781009,2.2680399
1.0868375,1.2600501,-2.362915,2.2652151
1.4439813,0.9189916,-2.3189501,3.2242911
1.8532843,0.6361406,-1.9547599,3.6669717
2.334568,0.5039353,-1.8137147,3.6624044
2.8180792,0.3794054,-1.8163924,4.3194262
3.3024137,0.2644343,-1.7993789,4.887599
3.7877467,0.1502888,-1.798617,5.3950701
4.2750748,0.0431847,-1.7795179,5.8576403
4.7631347,-0.0616922,-1.7837694,6.2852335
5.2511203,-0.1619426,-1.7643433,6.4080336
5.7395169,-0.2623207,-1.7794523,5.5393547
6.2266201,-0.34763,-1.7134854,4.5122233
6.7181552,-0.4354361,-1.7386718,3.8948628
7.2093383,-0.4137148,-1.2928352,3.8900238
7.6590359,-0.2055014,-1.0149057,3.8851788
8.0595441,0.0888466,-0.859575,4.5093974
8.4088666,0.4430585,-0.6954077,4.2201414
8.7069545,0.8412898,-0.6168206,3.7437962
8.9457026,1.274646,-0.3108484,3.7391449
9.0488399,1.763091,-0.2032323,3.7344878
9.1601593,2.247478,-0.2141921,4.3805602
9.2554522,2.7366036,-0.1838018,4.9415751
9.3472667,3.2258701,-0.1862437,5.4438959
9.4393174,3.7146703,-0.1862399,5.9025294
9.5317174,4.2043358,-0.1866083,6.3269857
9.6243549,4.6954576,-0.1862897,6.7237431
9.716752,5.1865294,-0.1847247,6.7566768
9.8065577,5.6758433,-0.181544,5.882399
9.9015802,6.1631124,-0.1910408,5.0997399
9.9631798,6.6553653,-0.0430366,4.4857684
9.9502707,7.1542661,0.1054429,3.7992242
9.8265321,7.6354547,0.427102,3.471002
9.532094,8.0286494,0.8465423,3.4653015
9.112968,8.2975587,1.1815419,2.9062093
8.6270126,8.3797024,1.5436279,2.8980416
8.1380107,8.3258828,1.9564432,2.8944411
7.7526114,8.0246814,2.4484572,2.8908361
7.4847204,7.6088218,2.6494865,3.6896825
7.2541424,7.164636,2.6601789,4.3425216
7.0224346,6.718979,2.6679886,4.9079707
6.7959973,6.2736711,2.6715294,5.4134867
6.5677364,5.829802,2.6588815,5.5574826
6.3306929,5.3871948,2.6456922,4.500103
6.0897385,4.9553445,2.5818724,3.8500012
5.7372188,4.6236562,1.9676496,3.845218
5.281105,4.4249113,1.984952,3.8404288
4.8200816,4.2475866,1.902687,4.4709959
4.3430983,4.0961721,1.8565609,5.0217197
3.860852,3.9618773,1.8317085,5.5165676
3.3792802,3.8357086,1.8250855,5.9694544
2.8953083,3.7083226,1.8335693,5.9022621
2.4116736,3.5723747,1.8604688,4.9903655
1.9345635,3.4160289,1.9174452,3.8715664
1.479043,3.2273269,2.0579791,3.7305993
1.1285187,2.8985542,2.4231802,3.7235626
0.8912683,2.4596876,2.8957691,2.7262738
0.7957184,1.9738855,2.9141799,2.7177706
0.8468941,1.4937663,-2.5809897,2.714394
1.1681724,1.1209499,-2.3661383,2.7110132
1.5567107,0.8093053,-2.1343897,3.5509047
2.0043253,0.5887622,-1.9229889,4.2255369
2.4838365,0.4498794,-1.8086478,4.7646982
