9.917941,2.471972,1.221033,3,1.75,1682272207
9.927885,2.477166,1.223916,3,1.75,1682272208
10.128393,3.048752,1.205994,3,1.75,1682272209
10.415027,3.977676,1.303462,3,1.5,1682272210
10.599,4.914091,1.374277,3,1,1682272211
10.678148,5.92779,1.604163,3,1,1682272212
10.440334,6.722355,1.963523,3,0.75,1682272213
9.947008,7.426802,2.385015,3,1,1682272214
9.161505,7.799335,2.817715,3,1,1682272215
8.205476,7.689714,-2.909361,3,1,1682272216
7.438031,7.247807,-2.445975,3,1.5,1682272217
6.856386,6.527246,-2.177925,3,1.5,1682272218
6.259832,5.813535,-2.275351,3,1.5,1682272219
5.593528,5.090154,-2.327765,3,1.5,1682272220
4.864593,4.416261,-2.493013,3,1.5,1682272221
3.997539,3.983678,-2.732011,3,1,1682272222
3.101027,3.67036,-2.764889,3,0.75,1682272223
2.167347,3.392902,-2.780713,3,0.75,1682272224
1.393059,2.98511,-2.495798,3,0.75,1682272225
0.987401,2.1414,-1.917479,3,1,1682272226
1.072632,1.237986,-1.369293,3,1,1682272227
1.827194,0.457726,-0.897946,3,1,1682272228
2.706281,-0.095408,-0.569717,3,1.5,1682272229
3.589731,-0.535535,-0.348146,3,1.75,1682272230
4.546332,-0.858436,-0.268683,3,1.75,1682272231
5.382861,-1.00203,-0.067881,3,1.75,1682272232
6.245322,-0.927734,0.149658,3,1.75,1682272233
7.056427,-0.622248,0.401173,3,1.75,1682272234
7.811954,-0.143432,0.610708,3,1.75,1682272235
8.713359,0.591603,0.793653,3,1.75,1682272236
9.175698,1.148496,1.043141,3,1.75,1682272237
9.68,1.9,1.165826,3,1.75,1682272238
