0.0001,0.0001,0,4
2.01,0.0001,0,4
4.01,0.0001,0,4
6.01,0.0001,0,4
7.28,0.46,0,4
7.6,0.95,0,4
7.8,1.25,0,4
8.15,1.84,0,4
8.3,0.37,0,4
8.3,2.37,0,4
8.3,4.37,0,4
8.3,5.87,0,4
8.3,7.37,0,4
7.56,8.3,0,4
6.75,8.74,0,4
5.5,9.0001,0,4
3.5,9.0001,0,4
1.5,9.0001,0,4
0.0001,9.0001,0,4
-1.5,9.0001,0,4
-3.5,9.0001,0,4
-5.5,9.0001,0,4
-7.5,9.0001,0,4
-9.5,9.0001,0,4
-11.5,9.0001,0,4
-13.5,8.71,0,4
-14.1,8.12,0,4
-14.8,7.57,0,4
-14.9,7.0001,0,4
-14.9,5.0001,0,4
-14.9,3.0001,0,4
-14.9,1.99,0,4
-14.6,1.29,0,4
-14.2,0.82,0,4
-13.5,0.46,0,4
-11.5,0.0001,0,4
-9.5,0.0001,0,4
-7.5,0.0001,0,4
-5.5,0.0001,0,4
-3.5,0.0001,0,4
-1.5,0.0001,0,4
